sku,qty,est_cost,supplier,day_generated,arrival_day
CELINE TOILET ROLLS 10PACK,12,4237.645602605863,JUBILEE TISSUE INDUSTRIES LTD,7,10
SAFISHA ALL PURPOSE CLEANER 4S,12,1038.6757570176112,SUNDRIES BARGAIN NAIROBI LTD,7,10
LEADAV YELLOW YOLK EGGS 12PACK,12,3949.736245355868,LEADAV POULTRY FARM LTD,7,10
ENIGMA 80ML MINI DEATH BY CHOCOLATE,12,662.6913657770801,RAZCO LTD,7,10
MAGIC 300ML ENERGY DRINK GINGER ALE,12,1550.8070108953102,KHETIA DRAPERS LTD,7,10
MILL BAKERS 150G  LEMON SLICES,12,1267.2,MILL BAKERS LIMITED,7,10
DAIMA 480ML MILK DRINK VANILLA FLV,12,658.7458790084927,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
BROOKSIDE 250ML BUBBLE GUM,12,658.7458790084927,BROOKSIDE DAIRY LIMITED,7,10
LEADAV YELLOW YOLK EGGS 15PACK,12,3949.736245355868,LEADAV POULTRY FARM LTD,7,10
ARIEL 1KG DETERGENT FRESH FLORAL CLEAN,12,1038.6757570176112,HASBAH KENYA LTD P AND G,7,10
DELAMERE 100ML LEMON BISCUIT FRUIT YOG CUP,12,1127.5332413793105,BROOKSIDE DAIRY LIMITED,7,10
MANJI 65G BOURBON CHOC CREAM BISCUITS,12,659.654682454252,MANJI FOOD INDUSTRIES LTD,7,10
PAMPERS BABY WIPES SENSITIVE 56S,12,1720.4361658735554,HASBAH KENYA LTD P AND G,7,10
KSL 150G TROPICAL MINTS,12,150.96163386449246,KENYA SWEETS LTD,7,10
FIESTA SERVIETTES WHITE 100S,12,1115.4758043421398,AFRICAN COTTON INDUSTRIES LTD,7,10
GELX GEL PEN BLACK,12,195.8731780616078,ARGUS TRADING  CO LIMITED,7,10
MANJI 450G THE REAL DIGESTIVE,12,659.654682454252,MANJI FOOD INDUSTRIES LTD,7,10
BROOKSIDE 400ML COOKING CREAM CUP,12,3385.910233393178,BROOKSIDE DAIRY LIMITED,7,10
MINUTE MAID 1L MANGO JUICE,12,1070.909986339042,COCA COLA BEVERAGES KENYA LTD,7,10
KRACKLES 125G BANG BANG CHILLI,12,528.9527272727273,PROPACK KENYA LTD,7,10
MAYERS 750ML GLASS STILL WATER,12,668.7639139640736,MALACHITE LIMITED,7,10
MAYERS 750ML GLASS STILL EMPTY BOTTLE,12,144.0,MALACHITE LIMITED,7,10
GOFRUT 250ML MULTI FRUIT DRINK,12,842.9242024051867,EXCEL CHEMICALS LTD,7,10
CADBURY 80G DREAMS WHITE CHOC,12,1603.9303643724697,HASBAH KENYA LTD CADBURY,7,10
BROOKSIDE 500ML PLAIN YOGHURT,12,1127.5332413793105,BROOKSIDE DAIRY LIMITED,7,10
MF 750ML ZESTY LEMON D/WASHING LIQUID,12,1038.6757570176112,P Z CUSSONS EAST AFRICA  LTD HQ,7,10
OLA 200G COOL CRUNCH TORTILA CHIPS,12,623.0747531734838,PROPACK KENYA LTD,7,10
RINGOZ 25G BARBEQUE CORN,12,528.9527272727273,NORDA INDUSTRIES LTD.,7,10
GEISHA 200G SOAP WHITE N HONEY,12,1038.6757570176112,UNILEVER KENYA LIMITED,7,10
BROOKSIDE 250ML COFFEE,12,658.7458790084927,BROOKSIDE DAIRY LIMITED,7,10
FC 500G (7D) FRESH CUTS BEEF MINCE,12,3532.5715645449136,FARMERS CHOICE LTD,7,10
PRAZIER 30S YELLOW YORK EGGS,12,3949.736245355868,PRAZIER POULTRIES,7,10
BROOKSIDE 500G UNSALTED BUTTER,12,5634.3753087684145,BROOKSIDE DAIRY LIMITED,7,10
BROWNS 200G MOZZARELLA,12,4790.62320459957,SUNPOWER PRODUCTS LTD,7,10
WEETABIX 850G GIANT,11,952.1194439328103,WEETABIX EAST AFRICA LTD HQ,7,10
KRACKLES 125G TINGLY CHEESE & ONION,11,484.8733333333334,PROPACK KENYA LTD,7,10
PRESTIGE 1KG MARGARINE,11,2415.7981380975375,KAPA OIL REFINERIES LTD,7,10
LAKI LAKI 150ML GREEK YOGHURT MANGO PASSION,11,1033.5721379310346,LAKI LAKI LIMITED,7,10
WANPY 85G CAT CHICKN&SHRIMP POUCH,11,952.1194439328103,BRAND ROYALTY LTD,7,10
MILL BAKERS 200G DAZ LEMON FLAVOUR,11,1161.6000000000001,MILL BAKERS LIMITED,7,10
MINUTE MAID 400ML PULPY ORANGE,11,981.6674874774551,COCA COLA BEVERAGES KENYA LTD,7,10
KABARNET 1LT MINERAL WATER,11,613.0335878004008,KHETIA DRAPERS LTD,7,10
VIM 500G POUCH LFRESH SCOURER,11,952.1194439328103,UNILEVER KENYA LIMITED,7,10
LIBERTY CHOICE YELLOW YOLK EGG 15PACK,11,3620.591558242879,PAMULI POULTRY FARM,7,10
SWEETUNDA 30G FRUIT CHUTNEY CRACKIES,11,484.8733333333334,BURTON AND BAMBER C LIMITED,7,10
IGLOO 60ML RASPBERRY,11,607.4670852956567,CRYSTAL FROZEN AND CHILLED FOODS LTD,7,10
CADBURY 32G DAIRY MILK HAZELNUTS,11,1179.7082811412665,HASBAH KENYA LTD CADBURY,7,10
EVA SHOWER CAP,11,952.1194439328103,JEVANS ENTERPRISES,7,10
DL 100ML FIESTA SALTED CARAMEL,11,607.4670852956567,GLACIER PRODUCTS LTD G P,7,10
TUSKER 330ML MALT LAGER BEER,11,2012.4835131264917,KENYA BREWERIES LTD,7,10
BROOKSIDE 1KG GHEE,11,952.1194439328103,BROOKSIDE DAIRY LIMITED,7,10
AQUAMIST 500ML LEMON FLAVOURED WATER,11,613.0335878004008,AQUAMIST LIMITED,7,10
DELAMERE 100ML STRAWBERRY FRUIT YOG CUP,11,1033.5721379310346,BROOKSIDE DAIRY LIMITED,7,10
TROP HEAT 50G CHILLI CHEVDA KENYAN,11,546.2840754716981,TROPICAL HEAT LTD,7,10
DOWNY 900ML POUCH SWEET ELEGANCE,11,952.1194439328103,HASBAH KENYA LTD P AND G,7,10
MOLPED PURE&SOFT EX LONG 14S,10,1573.8302277432715,HAYAT KIMYA  K  H PRODUCTS LTD,7,10
DELAMERE 450ML PREM WILD BERRIES YOG CUP,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,7,10
TROP HEAT 50G POTATO CRISPS SALTED,10,440.79393939393947,TROPICAL HEAT LTD,7,10
STIMOROL 27G 14S INFINITY TROPICAL,10,213.58343102774523,HASBAH KENYA LTD CADBURY,7,10
BROOKSIDE 200ML WHIPPING CREAM,10,2821.591861160982,BROOKSIDE DAIRY LIMITED,7,10
ILARA 500ML VANILLA YOGHURT CUP,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,7,10
KANE EXTRA GOLDEN SPIRIT 250ML GLASS PK,10,2027.5914249684743,UDV KENYA LIMITED,7,10
BROOKSIDE 100ML NATURAL YOGHURT CUP,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,7,10
FAY 30CMX5M FOIL,10,865.5631308480093,KIM FAY EAST AFRICA LTD,7,10
TROP HEAT 100G CRISPS SALTED,10,440.79393939393947,TROPICAL HEAT LTD,7,10
CLUB SODA 500ML TANGAWIZI,10,531.9030251903926,HIGHLANDS DRINKS LIMITED,7,10
FC 1KG (14D) CHICKEN SAUSAGES VALUE PACK,10,2943.8096371207616,FARMERS CHOICE LTD,7,10
ZESTA 700ML WHITE VINEGAR,10,865.5631308480093,TRUFOODS LIMITED T F,7,10
IGLOO 80ML MARKUP,10,552.2428048142334,CRYSTAL FROZEN AND CHILLED FOODS LTD,7,10
BIO 200ML GREEK STYLE HONEY YOGHURT,10,939.6110344827588,BIO FOOD PRODUCTS LTD,7,10
FAY KITCHEN TOWEL ECO TWIN PACK,10,865.5631308480093,KIM FAY EAST AFRICA LTD,7,10
KSL 65G TROPICAL MINT,10,125.80136155374373,KENYA SWEETS LTD,7,10
WANPY 85G CAT CHICKN&CRAB POUCH,10,865.5631308480093,BRAND ROYALTY LTD,7,10
VELVEX SNOW WHITE 4 PACK,10,3531.3713355048862,CHANDARIA INDUSTRIES  LTD,7,10
BROOKSIDE 1LT VANILLA YOG TR,10,939.6110344827588,BROOKSIDE DAIRY LIMITED,7,10
MF 750ML ORIGINAL D/WASHING LIQUID,10,865.5631308480093,P Z CUSSONS EAST AFRICA  LTD HQ,7,10
TENA WHITE 4PACK,10,3531.3713355048862,AFRICAN COTTON INDUSTRIES LTD,7,10
BROOKSIDE 500G SUPERFINE GHEE,10,865.5631308480093,BROOKSIDE DAIRY LIMITED,7,10
LAKI LAKI 150ML GREEK YOGHURT BLUEBERRY,10,939.6110344827588,LAKI LAKI LIMITED,7,10
PRESTIGE 500G ORIGINAL MARGARINE,10,2196.180125543216,KAPA OIL REFINERIES LTD,7,10
ENIGMA 80ML MINI WHITE,10,552.2428048142334,RAZCO LTD,7,10
VELVEX 30CMX5M ALLUMINIUM FOIL,10,865.5631308480093,CHANDARIA INDUSTRIES  LTD,7,10
ZESTA 700G TOMATO KETCHUP,10,865.5631308480093,TRUFOODS LIMITED T F,7,10
FLORA JUMBO BATHROOM TISSUE SC WHITE 100M,10,3531.3713355048862,AFRICAN COTTON INDUSTRIES LTD,7,10
DELAMERE 250ML PEAR CARAMEL FRUIT YOG CUP,9,845.649931034483,BROOKSIDE DAIRY LIMITED,7,10
BROOKSIDE 250ML BANANA,9,494.0594092563695,BROOKSIDE DAIRY LIMITED,7,10
LYONS 60ML CHOCO & BANANA STICKLINE,9,497.0185243328101,RAZCO LTD,7,10
SANTA MARIA 400G GRANDI,9,1194.3818181818183,DEBENHAM AND FEAR LTD,7,10
BILA SHAKA 330ML IPA BEER,9,1646.577419830766,MALACHITE LIMITED BEER,7,10
CADBURY 21G MINI LUNCH BAR,9,1202.9477732793523,HASBAH KENYA LTD CADBURY,7,10
SANTA MARIA 400G PENNE RIGATE,9,1194.3818181818183,DEBENHAM AND FEAR LTD,7,10
VELVEX 140S PREM BLACK FACIAL TISSUES,9,779.0068177632083,CHANDARIA INDUSTRIES  LTD,7,10
BIO 90ML MANGO YOGHURT,9,845.649931034483,BIO FOOD PRODUCTS LTD,7,10
TENA 2S KITCHEN ROLLS,9,779.0068177632083,AFRICAN COTTON INDUSTRIES LTD,7,10
TUZO 500G SWEETENED LALA POUCH,9,845.649931034483,BROOKSIDE DAIRY LIMITED,7,10
MOUNTAIN DEW 500ML,9,478.71272267135333,SBC KENYA LIMITED,7,10
BROOKSIDE 400ML WHIPPING CREAM CUP,9,2539.4326750448836,BROOKSIDE DAIRY LIMITED,7,10
KERICHO GOLD 500G PREMIUM TEA BLEND,9,899.7009163103238,GOLD CROWN BEVERAGES K LTD,7,10
MHARVEST 1KG BAG SUPERFAST OATS,9,779.0068177632083,HEALTHY U TWO THOUSAND LTD,7,10
DAAWAT 2KG RICE LONG GRAIN,9,7177.785168830973,MJENGO LIMITED,7,10
KOTEX 16S SUPER TAMPONS,9,1416.4472049689443,KIM FAY EAST AFRICA LTD,7,10
CADBURY 80G RUM N RAISIN,9,1202.9477732793523,HASBAH KENYA LTD CADBURY,7,10
LAKI LAKI 150ML GREEK YOGHURT STRAWBERRY,9,845.649931034483,LAKI LAKI LIMITED,7,10
KERICHO GOLD GINGER N LEMON 20S,9,779.0068177632083,GOLD CROWN BEVERAGES K LTD,7,10
MAYERS 10L STILL WATER,9,501.57293547305517,MALACHITE LIMITED,7,10
MILL BAKERS 200G DAZ COCONUT FLAVOUR,9,950.4000000000001,MILL BAKERS LIMITED,7,10
TROP HEAT 20G OREGANO RUBBED,9,779.0068177632083,TROPICAL HEAT LTD,7,10
MILL BAKERS 150G MARBLE SLICE,9,950.4000000000001,MILL BAKERS LIMITED,7,10
YELLOW DUSTERS 13X15,9,779.0068177632083,SHAMULA LIMITED,7,10
CHOICE 500G MEATY BEEF SAUSAGES,9,2649.4286734086854,CHOICE MEATS BEEF PLANT,7,10
VELVEX ANTIBACTERIAL WET WIPES 10S,9,1290.3271244051666,CHANDARIA INDUSTRIES LTD HYGIENE,7,10
RINZ 500ML THE MAUVE HANDWASH,9,779.0068177632083,RINZ PRODUCTS LTD,7,10
SANTA MARIA 400G SPAGHETTI,9,1194.3818181818183,DEBENHAM AND FEAR LTD,7,10
KAWAN 400G FLAKEY PARATHA,9,779.0068177632083,CRYSTAL FROZEN AND CHILLED FOODS LTD,7,10
KOTEX 16S REGULAR TAMPONS,9,1416.4472049689443,KIM FAY EAST AFRICA LTD,7,10
PARLE 54G MARIE BISCUITS,9,494.74101184068894,RAA LIMITED,7,10
MARIE 75GM CLASSIC BISCUITS,9,494.74101184068894,MANJI FOOD INDUSTRIES LTD,7,10
DELAMERE 450ML VANILLA FRUIT YOG CUP,9,845.649931034483,BROOKSIDE DAIRY LIMITED,7,10
EVERFRESH 1KG GHEE,8,692.4505046784075,BROOKSIDE DAIRY LIMITED,7,10
GOFRUT 250ML APPLE FRUIT DRINK,8,561.9494682701245,EXCEL CHEMICALS LTD,7,10
MILL BAKERS 200G DAZ HONEY FLAVOUR,8,844.8000000000001,MILL BAKERS LIMITED,7,10
LIVELLE KITCHEN TOWEL 2PACK,8,692.4505046784075,JUBILEE TISSUE INDUSTRIES LTD,7,10
LYONS 100ML CHOC ICE BARS,8,441.79424385138674,RAZCO LTD,7,10
BROOKSIDE 250G UNSALTED BUTTER,8,3756.2502058456093,BROOKSIDE DAIRY LIMITED,7,10
MILL BAKERS 200G DAZ MILK FLAVOUR,8,844.8000000000001,MILL BAKERS LIMITED,7,10
SUNLIGHT 1KG 2IN1 LAVENDER WASHING POWDER,8,692.4505046784075,UNILEVER KENYA LIMITED,7,10
EVEREADY 4S AA RED 1015BP4,8,692.4505046784075,HASBAH KENYA LTD,7,10
PEPSI REGULAR 2LT PET,8,425.52242015231406,SBC KENYA LIMITED,7,10
VIM 500G LEMON FRESH POWDER,8,692.4505046784075,UNILEVER KENYA LIMITED,7,10
DL 70ML MINI FIESTA WHITE,8,441.79424385138674,GLACIER PRODUCTS LTD G P,7,10
FC 400G (14D) FRESH BEEF BURGER,8,2355.047709696609,FARMERS CHOICE LTD,7,10
FC 400G (14D) FRESH CHICKEN BURGER,8,2355.047709696609,FARMERS CHOICE LTD,7,10
LAKI LAKI 150ML GREEK YOGHURT RASPBERRY,8,751.688827586207,LAKI LAKI LIMITED,7,10
BROOKSIDE 250ML ASSORTED 6PK,8,439.16391933899513,BROOKSIDE DAIRY LIMITED,7,10
KREST BITTER LEMON 300ML,8,425.52242015231406,COCA COLA BEVERAGES KENYA LTD,7,10
KREST BITTER LEMON 300ML EMPTY BOTTLE,8,96.0,COCA COLA BEVERAGES KENYA LTD,7,10
USHINDI 175G WHITE SOAP,7,658.2963154014228,PWANI OIL PRODUCTS LTD.,7,10
TROP HEAT 70G POTATO MASALA STICKS,7,308.55575757575764,TROPICAL HEAT LTD,7,10
KETTLE 40G MEDITERRANEAN TOMATO CHIPS,7,196.0,PROPACK KENYA LTD,7,10
HC 500G CHEESE PORTION MOZZARELLA,7,2794.5302026830827,HAPPY COW LIMITED,7,10
BROOKSIDE 150ML NATURAL YOGHURT CUP,7,657.7277241379311,BROOKSIDE DAIRY LIMITED,7,10
FC 2KG (7M) PET FOOD TEAM,7,605.8941915936066,FARMERS CHOICE LTD,7,10
HANAN TWIN KITCHEN TOWELS,7,605.8941915936066,ZENKO KENYA LIMITED,7,10
KLEENIT 3S SPONGE CLOTH SWIPE REG,7,605.8941915936066,STEELWOOL AFRICA LTD,7,10
SUNLIGHT 500G 2IN1 SPRING SENSATION SATCHET,7,605.8941915936066,UNILEVER KENYA LIMITED,7,10
KERICHO GOLD SPICED TEA 20S,7,699.767379352474,GOLD CROWN BEVERAGES K LTD,7,10
TECHPAK 300ML 25S CLEAR CUPS,7,605.8941915936066,TECHPAK INDUSTRIES LTD,7,10
TROP HEAT 120G RICE CAKE SALTED,7,605.8941915936066,TROPICAL HEAT LTD,7,10
CHAIN KWO 150G SOY SAUCE DARK SUPERIOR,7,605.8941915936066,ROSHNI DIST LTD  R D,7,10
BIO 200ML COCONUT YOGHURT NATURAL,7,657.7277241379311,BIO FOOD PRODUCTS LTD,7,10
AQUAMIST 500ML FRUTZ FRUIT DRINK APPLE,7,624.6974920311078,AQUAMIST LIMITED,7,10
SIRIMON 200G MATURE CHEDDAR,7,2794.5302026830827,MORANI LIMITED,7,10
MILL BAKERS 500G QUEEN CAKES 12S,7,739.2,MILL BAKERS LIMITED,7,10
OMO 1KG FAST ACTION BANDED 400G,7,605.8941915936066,UNILEVER KENYA LIMITED,7,10
ALWAYS 14S ULTRA EXTRA LONG SLIM DUO,6,944.2981366459628,HASBAH KENYA LTD P AND G,7,10
PURE HEALTH 500G HONEY NAT BTL,6,519.3378785088056,WINNIES PURE HEALTH PRODUCTS LIMITED,7,10
TROPNUTS 50G MASALA BHAJIA PEANUTS,6,307.20000000000005,TROPICAL HEAT LTD,7,10
SANTA MARIA 400G FUSILLI,6,796.2545454545455,DEBENHAM AND FEAR LTD,7,10
BROOKSIDE 250ML CHOC 6PK,6,329.37293950424635,BROOKSIDE DAIRY LIMITED,7,10
MOHAWK KOMBUCHA 500ML BERRICIOUS DRINK,6,535.454993169521,ROYAL BREKKERS LIMITED,7,10
FAY 30CMX30M CLING FILM,6,519.3378785088056,KIM FAY EAST AFRICA LTD,7,10
KAWAN 400G PLAIN PARANTHA,6,519.3378785088056,CRYSTAL FROZEN AND CHILLED FOODS LTD,7,10
AQUAMIST 500ML FRUTZ FRUIT DRINK TROPICAL,6,535.454993169521,AQUAMIST LIMITED,7,10
LAKI LAKI 100ML GREEK YOGHURT STRAWBERRY,6,563.7666206896553,LAKI LAKI LIMITED,7,10
ILARA 500ML FOREST BERRY CUP YOG,6,563.7666206896553,BROOKSIDE DAIRY LIMITED,7,10
NUTRAMEAL 1KG POLISHED GREEN GRAM,6,519.3378785088056,KAMILI PACKERS LIMITED NORMAL,7,10
DAIMA 150ML SBERRY  YOGHURT CUP,6,563.7666206896553,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
SUNLIGHT 1KG+400G POWDER LAVENDER,6,519.3378785088056,UNILEVER KENYA LIMITED,7,10
TROP HEAT 100G GINGER GRND JAR,6,519.3378785088056,TROPICAL HEAT LTD,7,10
CAPT MORGAN 750ML GOLD,6,1216.5548549810846,UDV KENYA LIMITED,7,10
BOOCH 300ML BLUEBERRY GINGER DRINK,6,535.454993169521,HOUSE OF BOOCH LIMITED,7,10
CHAINKWO 623ML DARK SOY SAUCE,6,519.3378785088056,ROSHNI DIST LTD  R D,7,10
IL 125G CLASSIC BATH SOAP SP331,6,519.3378785088056,P Z CUSSONS EAST AFRICA  LTD HQ,7,10
HOLA 301ML ROSE SOFT DRINK,6,319.14181511423556,MAISHA BEVERAGES LIMITED,7,10
JAVA 90G LOVE COOKIES,6,329.827341227126,NAIROBI JAVA HOUSE LTD,7,10
F/C FROZEN 500G (12M) BEEF MINCE,6,519.3378785088056,FARMERS CHOICE LTD,7,10
FC 200G (30D) FRESH CHICKEN BRAWN,6,1766.2857822724568,FARMERS CHOICE LTD,7,10
MOHAWK KOMBUCHA 500ML PEACH PUNCH DRINK,6,535.454993169521,ROYAL BREKKERS LIMITED,7,10
GOFRUT 1LT MANGO FRUIT DRINK,6,421.4621012025934,EXCEL CHEMICALS LTD,7,10
MUJI 400G JUMBO ROASTED PEANUTS,6,307.20000000000005,MUJI ENTERPRISES,7,10
DORMANS 200G GRANULATED INSTANT COFFEE,6,43.86320462801022,DORMANS COFFEE LIMITED,7,10
FESTIVE 200G CUPCAKE 8PC VANILLA,6,633.6,DPL FESTIVE  LIMITED,7,10
JIAN 12 PACK YELLOW YOLK EGGS,6,1974.868122677934,JIAN CEREALS DEPOT,7,10
58 GIN&TONIC 330ML THE CLASSIC,6,1101.3238712449345,SAVANNAH BRANDS COMPANY LIMITED,7,10
CADBURY 80G DAIRY MILK CRUNCHIE,6,801.9651821862349,HASBAH KENYA LTD CADBURY,7,10
KERICHO GOLD 50S TEA BAGS TAGGED,6,599.8006108735492,GOLD CROWN BEVERAGES K LTD,7,10
BOOCH 300ML ELDERFLOWER DRINK,6,535.454993169521,HOUSE OF BOOCH LIMITED,7,10
DOWNY 900ML POUCH LAVENDER CALM,6,519.3378785088056,HASBAH KENYA LTD P AND G,7,10
SOSSI 145G SOYA MINCE,6,519.3378785088056,PROMASIDOR KENYA LTD,7,10
MILL BAKERS 450G ENGLISH MUFFINS 8PCS,6,633.6,MILL BAKERS LIMITED,7,10
DL 150G YOGHURT KIWI APPLE,6,563.7666206896553,GLACIER PRODUCTS LTD 2ND,7,10
TOSS 500G LAVENDER DETERGENT SATCHET,6,519.3378785088056,KAPA OIL REFINERIES LTD,7,10
KELLOGGS 500G CRUNCHYNUT CORNFLAKES,6,519.3378785088056,HASBAH KENYA LTD,7,10
DAIMA 500ML VANILLA YOG CUP,6,563.7666206896553,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
TOP CHEF 1KG SALT,6,198.2706086956522,KAMILI PACKERS LIMITED NORMAL,7,10
DELAMERE 150ML SBERRY FRUIT YOG CUP,6,563.7666206896553,BROOKSIDE DAIRY LIMITED,7,10
ILARA 250ML VANILLA YOGHURT CUP,6,563.7666206896553,BROOKSIDE DAIRY LIMITED,7,10
SESIA 1KG HONEY JAR,6,519.3378785088056,SESIA LIMITED,7,10
ORCHID VALLEY 1LT APPLE JUICE,6,421.4621012025934,PREMIER FOODS  LIMITED,7,10
DAIMA 250ML CHOCOLATE FLAVOURED MILK PET,6,329.37293950424635,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
HC 100G CHEESE PORTION PARMESAN GRATED,6,2395.311602299785,HAPPY COW LIMITED,7,10
DL 120ML FIESTA CARAMEL- O ICE CREAM,6,331.34568288854007,GLACIER PRODUCTS LTD G P,7,10
LAKI LAKI 250ML PINEAPPLE PASSION SMOOTHIE,6,563.7666206896553,LAKI LAKI LIMITED,7,10
HUSEINI NANKHATAIS,6,329.827341227126,HUSEINI BAKERY LTD,7,10
FC 250G (30D) FRESH BEEF VIENNAS,6,1766.2857822724568,FARMERS CHOICE LTD,7,10
FC 250G (30D) FRESH PORK FRANKFURTERS,6,1766.2857822724568,FARMERS CHOICE LTD,7,10
ARYUV 30S TRAVEL PACK WIPES,6,860.2180829367777,ARYUV AGENCIES LTD,7,10
KO 330ML PASSION&LIME CIDER,6,1101.3238712449345,SAVANNAH BRANDS COMPANY LIMITED,7,10
BIO 150ML YOGHURT ORANGE BISCUITS,6,563.7666206896553,BIO FOOD PRODUCTS LTD,7,10
GEISHA 200G SOAP SHEA NATRI HERITAGE,6,519.3378785088056,UNILEVER KENYA LIMITED,7,10
HARPIC 500ML PP ORIGINAL TWIN PK,6,519.3378785088056,TOWFIQ  K  LIMITED HQ,7,10
TIC TAC 10.2G SPEARMINT T1,6,75.48081693224623,HASBAH KENYA LTD,7,10
CIL 1KG RICE BROWN,6,4785.1901125539825,CAPWELL INDUSTRIES LTD,7,10
LAKI LAKI 250ML LABNEH AUTHENTIC CREAM CHEESE,6,2395.311602299785,LAKI LAKI LIMITED,7,10
KENYA CANE 750ML PINEAPPLE,6,1216.5548549810846,UDV KENYA LIMITED,7,10
KETEPA 250G SAFARI PURE TEA,6,599.8006108735492,KENYA TEA PACKERS KETEPA,7,10
LAKI LAKI 450ML GREEK YOGHURT VANILLA,6,563.7666206896553,LAKI LAKI LIMITED,7,10
TOSS 1KG LAVENDER DETERGENT SATCHET,6,519.3378785088056,KAPA OIL REFINERIES LTD,7,10
FRESH KENCHIC 250G SMOKED SAUSAGE,6,1766.2857822724568,KENCHIC FROZEN,7,10
RINZ 500ML LUSH GREEN HANDWASH,6,519.3378785088056,RINZ PRODUCTS LTD,7,10
SWEETUNDA 120G FRUIT CHUTNEY CRACKIES,6,264.47636363636366,BURTON AND BAMBER C LIMITED,7,10
MANYATTA 300ML P/APPLE&MINT CIDER,6,1101.3238712449345,KENYA BREWERIES LTD,7,10
CIRIO 400GM CHOPPED TOMATOES,6,798.8606841806843,DEBENHAM AND FEAR LTD,7,10
REAL KIENYEJI EGGS 15PK,6,1974.868122677934,NDUMUNYA INVESTMENT SOLUTION,7,10
KO 330ML PASSION ICE TEA CAN,6,970.0227508305649,SAVANNAH BRANDS COMPANY LIMITED,7,10
TECHPAK 10S CLEAR PUNNETS 5*7 WITH LID,6,519.3378785088056,TECHPAK INDUSTRIES LTD,7,10
PRIDE 1LT LEMON LIQ DETERGENT,6,519.3378785088056,CANON CHEMICALS LTD,7,10
FC 200G (30D) GARLIC SALAMI,6,1766.2857822724568,FARMERS CHOICE LTD,7,10
SIMPLIFINE 1KG FROZEN FRENCH FRIES,5,432.78156542400467,BIGCOLD KENYA SIMPLIFINE FROZEN AND CHILLED,7,10
BAKERS 80G EET SUM MOR SHORTBREAD,5,274.8561176892716,ON DEMAND DISTRIBUTION HOUSE,7,10
PEARL 1KG PISHORI RICE FORTIFIED,5,3987.658427128318,CAPWELL INDUSTRIES LTD,7,10
BIO 90ML YOGHURT GUAVA/MORINGA,5,469.8055172413794,BIO FOOD PRODUCTS LTD,7,10
CLUB SODA 500ML PINEAPPLE,5,265.9515125951963,HIGHLANDS DRINKS LIMITED,7,10
TROPNUTS 50G EXOTIC NUT MIX,5,256.0,TROPICAL HEAT LTD,7,10
DORMANS 100G GRANULATED INSTANT COFFEE,5,36.55267052334185,DORMANS COFFEE LIMITED,7,10
PEARL 2KG SUPER BASMATI RICE FORTIFIED,5,3987.658427128318,CAPWELL INDUSTRIES LTD,7,10
GORDONS PINK & TONIC 330ML,5,808.3522923588041,UDV KENYA LIMITED,7,10
DORMANS 200G INSTANT FINE COFFEE,5,36.55267052334185,DORMANS COFFEE LIMITED,7,10
NI HOW 330ML EMPTY BOTTLE,5,60.0,254 BREWING COMPANY LIMITED,7,10
