sku,qty,est_cost,supplier,day_generated,arrival_day
BIO 2L WHOLE FRESH MILK,81,20630.48608137045,BIO FOOD PRODUCTS LTD,6,9
FRESHA 500ML WHOLE MILK POUCH,71,3227.618615149705,GITHUNGURI DAIRY FARMERS,6,9
GOLD CROWN 500ML WHOLE MILK LONGLIFE FINO TFA 20,31,1355.776569037657,NEW KENYA COOP CREAMERIES  LTD,6,9
KCC 500ML FRESH WHOLE MILK TFA 21,26,1100.4746355685131,NEW KENYA COOP CREAMERIES  LTD,6,9
BROOKSIDE 1LT UHT LOWFAT MILK,12,1467.9735099337747,BROOKSIDE DAIRY LIMITED,6,9
MOLO UHT MILK 500ML ESL 90DAYS,13,487.67577867350684,BROOKSIDE DAIRY LIMITED,6,9
FESTIVE 300G 6S PREM PLAIN BURGER BUNS,15,1440.0,DPL FESTIVE  LIMITED,6,9
AJAB 2KG MAIZE MEAL FLOUR,15,1863.1369095276223,GRAIN INDUSTRIES LIMITED,6,9
KINANGOP 500ML GOLD FINO ASEPTIC,12,532.7982500911412,KINANGOP DAIRY LIMITED,6,9
AMAIZE 2KG PREMIUM MAIZE FLOUR,13,1904.8848601735776,CAPWELL INDUSTRIES LTD,6,9
RINSUN 5LT SUNFLOWER OIL,10,12719.721171672229,KAPA OIL REFINERIES LTD,6,9
SUPA LOAF WHITE BREAD 600G,8,640.0,MINI BAKERIES NBI  LTD,6,9
NATURES 400G GOLD  BROWN,7,364.01356589147287,DPL FESTIVE  LIMITED,6,9
SUPA 600G WHITE BUTTER TOAST,7,560.0,MINI BAKERIES NBI  LTD,6,9
BIO 1L BARISTA FRESH MILK,6,859.125,BIO FOOD PRODUCTS LTD,6,9
KINGSMIL 400G KUBWA WAO WHITE BREAD,6,312.0,KENAFRIC BAKERY LTD,6,9
SOKO 1KG MAIZE MEAL FLOUR,7,443.8087542087543,CAPWELL INDUSTRIES LTD,6,9
DAIMA 200ML MILK FINO BORA,6,119.89430349449496,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,6,9
AQUAMIST 20LT MINERAL WATER,32,13503.284296739643,AQUAMIST LIMITED,6,9
ILARA 500ML MAZIWA LALA,21,1512.0,BROOKSIDE DAIRY LIMITED,6,9
OLA 40G CHEESE CRUNCH TORTILA CHIPS,22,1133.8058252427186,PROPACK KENYA LTD,6,9
MAYERS 500ML SPARKLING WATER PLASTIC,18,1070.403399433428,MALACHITE LIMITED,6,9
WRIGLEYS ORBIT 10S PEPPERMINT SF,17,932.8548453608248,RADBONE CLARK LIMITED MARS,6,9
DASANI 500ML MINERAL WATER,14,376.189061716006,COCA COLA BEVERAGES KENYA LTD,6,9
OLA 40G MEXICAN CRUNCH TORTILA CHIPS,19,979.873966942149,PROPACK KENYA LTD,6,9
BIO 150ML STRAWBERRY YOGHURT,14,1324.082021492884,BIO FOOD PRODUCTS LTD,6,9
MAYERS 1LT SPRING MINERAL WATER,12,676.11477151966,MALACHITE LIMITED,6,9
MENENGAI CREAM 1KG SOAP,11,1803.9885180136323,MENENGAI O REFINERIES LTD,6,9
BIO 150ML NATURAL YOGHURT,16,1476.9828571428573,BIO FOOD PRODUCTS LTD,6,9
PICK N PEEL 250ML APPLE,13,740.1261410788383,KEVIAN KENYA LTD,6,9
PICK N PEEL 250ML PINEAPPLE JUICE,13,734.3253595229744,KEVIAN KENYA LTD,6,9
AQUAMIST 1.5LT MINERAL WATER,13,959.4235649546828,AQUAMIST LIMITED,6,9
FANTA ORANGE PET 2LTS,15,1841.7910069664347,COCA COLA BEVERAGES KENYA LTD,6,9
COKE ZERO SUGAR 300ML,12,384.0,COCA COLA BEVERAGES KENYA LTD,6,9
COKE ZERO SUGAR 300ML EMPTY BOTTLE,10,120.0,COCA COLA BEVERAGES KENYA LTD,6,9
BROOKSIDE 500ML SWEET LALA BOTTLE,15,1140.0042120042121,BROOKSIDE DAIRY LIMITED,6,9
DASANI 1L MINERAL WATER,11,508.165430546826,COCA COLA BEVERAGES KENYA LTD,6,9
KERINGET 1LT SPARKLING MINERAL WATER,10,842.6112090236167,COCA COLA BEVERAGES KENYA LTD,6,9
SUNLIGHT 175G PURE SOAP YELLOW,11,626.91998665332,UNILEVER KENYA LIMITED,6,9
MAYERS 500ML STILL MINERAL WATER,13,497.8357625311056,MALACHITE LIMITED,6,9
KIRICHWA 2KG ICE CUBES,13,2080.0,KIRICHWA WATER LIMITED,6,9
SPRITE SODA PET 2LTS,13,1602.025790007241,COCA COLA BEVERAGES KENYA LTD,6,9
BROOKSIDE 1L NATURAL LALA BOTTLE,12,1584.010115911486,BROOKSIDE DAIRY LIMITED,6,9
BIO 200ML GREEK STYLE YOGHURT VANILLA,11,1515.8203703703705,BIO FOOD PRODUCTS LTD,6,9
FANTA BLACK CURRANT 350ML PET,11,427.5534945346142,COCA COLA BEVERAGES KENYA LTD,6,9
SNICKERS 40G SINGLE CHOCO BAR,11,1442.7478873239436,RADBONE CLARK LIMITED MARS,6,9
CARTOONS 30G TANGY TOMATO CRISPS,13,585.4533141210375,PROPACK KENYA LTD,6,9
AQUAMIST 5LT MINERAL WATER,12,2054.6576507493896,AQUAMIST LIMITED,6,9
FANTA BLACKCURRANT PET 2LTS,12,1467.0752318790794,COCA COLA BEVERAGES KENYA LTD,6,9
PILSNER 500ML LAGER BEER,13,2173.6000000000004,KENYA BREWERIES LTD,6,9
KRAC KURLS 25G TANGY CHEESE,14,437.80262008733627,PROPACK KENYA LTD,6,9
ROTHMANS SWITCH BLUE 20S,9,2628.005707491082,NOBLE OUTLOOK LIMITED,6,9
BROOKSIDE 500G SALTED BUTTER,11,6610.048177496037,BROOKSIDE DAIRY LIMITED,6,9
ISINYA 12S EGGS,10,2017.3488718156086,ISINYA FEEDS LIMITED,6,9
PICK N PEEL 250ML ORANGE JUICE,9,681.4780070457978,KEVIAN KENYA LTD,6,9
FELIX 85G CAT CHICKEN,10,1523.6390605686038,MERIT AFRICA LTD,6,9
FC 100G (30D) COLLAR BACON,8,1147.972832600879,FARMERS CHOICE LTD,6,9
BIO 90ML NATURAL Y0GHURT,10,632.0,BIO FOOD PRODUCTS LTD,6,9
FC 500G (14D) FRESH SAFARI BEEF SAUSAGE,12,3515.3726812816185,FARMERS CHOICE LTD,6,9
PICK N PEEL 1LT APPLE,9,1861.5781454405542,KEVIAN KENYA LTD,6,9
DAIMA 500ML NATURAL PROBIOTIC CUP,8,757.9895287958116,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,6,9
FANTA PASSION PET 2LTS,7,855.2293547026572,COCA COLA BEVERAGES KENYA LTD,6,9
MENENGAI CREAM 800G SOAP,10,1310.9193548387098,MENENGAI O REFINERIES LTD,6,9
BIO 150ML MANGO YOGHURT,7,662.9134099616858,BIO FOOD PRODUCTS LTD,6,9
ROYCO 4G 40S BEEF CUBES,8,878.2521500457457,UNILEVER KENYA LIMITED,6,9
OREO 31.3G ENROBED,11,563.1487946799667,HASBAH KENYA LTD CADBURY,6,9
GREEN FARM 30S Y/YORK EGGS,9,4032.8745079212677,GREEN FARM POULTRY,6,9
FESTIVE TORTILLA WRAP 8 INCH,7,1537.0032128514058,DPL FESTIVE  LIMITED,6,9
BLUE BAND 1KG MED FAT SPREAD,6,2297.3949370494956,SUPER SAVERS DISTRIBUTION LTD,6,9
FC 200G (30D) FRESH STREAKY BACON,6,2131.462613981763,FARMERS CHOICE LTD,6,9
OREO 26.25G ORIGINAL,9,318.78620689655173,HASBAH KENYA LTD CADBURY,6,9
MACCOFFEE 15G WHITE 3 IN 1 COFFEE,10,159.22683342808415,CHANDARIA INDUSTRIES LTD MACCOFFEE,6,9
DL 70ML MINI FIESTA CARAMEL N NUTS,6,331.34568288854007,GLACIER PRODUCTS LTD G P,6,9
JIAN 30 PACK YELLOW YOLK EGGS,9,3537.8960942343456,JIAN CEREALS DEPOT,6,9
BROOKSIDE 250G SALTED BUTTER,6,2028.8944846796662,BROOKSIDE DAIRY LIMITED,6,9
ZESTA 100G BI-CARBONATE OF SODA,9,158.40467836257312,TRUFOODS LIMITED T F,6,9
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,6,760.584520123839,BROOKSIDE DAIRY LIMITED,6,9
ILARA 1LT MAZIWA LALA  PLASTIC BOTTLE,8,1068.8,BROOKSIDE DAIRY LIMITED,6,9
KNORR 51G 6S BEEF CHILLI CUBES,6,452.3561290322581,UNILEVER KENYA LIMITED,6,9
FIESTA TOILET ROLLS WHITE 10S,6,2118.8228013029316,AFRICAN COTTON INDUSTRIES LTD,6,9
MILL BAKERS 200G QUEEN CAKE,4,422.40000000000003,MILL BAKERS LIMITED,6,9
KABRAS 1KG WHITE SUGAR,32,4284.192538791681,WEST KENYA SUGAR COMPANY LTD,6,9
KENSALT 1KG IODIZED SALT,12,396.5412173913044,KENSALT LIMITED,6,9
FRESHA 500ML ASEPTIC WHOLE MILK,10,432.0026836632004,GITHUNGURI DAIRY FARMERS,6,9
MUMIAS 2KG SUGAR,8,2053.0470150364745,Unknown,6,9
KENSALT 2KG IODIZED SALT,9,563.9030748049564,KENSALT LIMITED,6,9
LATO 500ML UHT MILK AMOO ESL,10,443.9985417426176,MUSTY DISTRIBUTION LIMITED,6,9
BROOKSIDE 1LT UHT LOWFAT MILK,13,1590.3046357615892,BROOKSIDE DAIRY LIMITED,7,10
MOLO UHT MILK 500ML ESL 90DAYS,15,562.702821546354,BROOKSIDE DAIRY LIMITED,7,10
BROADWAY 400G WHITE SLICED BREAD,10,520.0,BROADWAYS BAKERY LTD,7,10
KINANGOP 500ML GOLD FINO ASEPTIC,14,621.5979584396647,KINANGOP DAIRY LIMITED,7,10
AMAIZE 2KG PREMIUM MAIZE FLOUR,15,2197.944069431051,CAPWELL INDUSTRIES LTD,7,10
RINSUN 5LT SUNFLOWER OIL,11,13991.693288839451,KAPA OIL REFINERIES LTD,7,10
SUPA LOAF WHITE BREAD 600G,9,720.0,MINI BAKERIES NBI  LTD,7,10
BROADWAY 400G NATURAL BROWN BREAD,7,364.0135527589545,BROADWAYS BAKERY LTD,7,10
MT KENYA 500ML PREMIUM TFA MILK,7,333.19495495495494,MERU CENTRAL DAIRY COOPERATIVE UNION LIMITED,7,10
NATURES 400G GOLD  BROWN,9,468.0174418604651,DPL FESTIVE  LIMITED,7,10
SUPA 600G WHITE BUTTER TOAST,8,640.0,MINI BAKERIES NBI  LTD,7,10
BIO 1L BARISTA FRESH MILK,7,1002.3125,BIO FOOD PRODUCTS LTD,7,10
KINGSMIL 400G KUBWA WAO WHITE BREAD,8,416.0,KENAFRIC BAKERY LTD,7,10
SOKO 1KG MAIZE MEAL FLOUR,8,507.2100048100049,CAPWELL INDUSTRIES LTD,7,10
DAIMA 200ML MILK FINO BORA,7,139.87668741024413,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
FESTIVE 350G SLICED SUB ROLLS 4S,4,448.0,DPL FESTIVE  LIMITED,7,10
DASANI 500ML MINERAL WATER,16,429.930356246864,COCA COLA BEVERAGES KENYA LTD,7,10
PICK N PEEL 250ML MANGO,14,792.5420329469189,KEVIAN KENYA LTD,7,10
BIO 150ML STRAWBERRY YOGHURT,16,1513.2365959918675,BIO FOOD PRODUCTS LTD,7,10
MAYERS 1LT SPRING MINERAL WATER,13,732.4576691462984,MALACHITE LIMITED,7,10
MENENGAI CREAM 1KG SOAP,12,1967.9874741966898,MENENGAI O REFINERIES LTD,7,10
COKE ZERO SUGAR 300ML EMPTY BOTTLE,11,132.0,COCA COLA BEVERAGES KENYA LTD,7,10
KERINGET 1LT SPARKLING MINERAL WATER,10,842.6112090236167,COCA COLA BEVERAGES KENYA LTD,7,10
SUNLIGHT 175G PURE SOAP YELLOW,13,740.9054387721055,UNILEVER KENYA LIMITED,7,10
SPRITE SODA PET 2LTS,14,1725.2585430847212,COCA COLA BEVERAGES KENYA LTD,7,10
BROOKSIDE 1L NATURAL LALA BOTTLE,14,1848.0118018967337,BROOKSIDE DAIRY LIMITED,7,10
VELVEX SNOW WHITE 10 PACK,9,3292.028959276018,CHANDARIA INDUSTRIES  LTD,7,10
BROOKSIDE 500G SALTED BUTTER,12,7210.961648177496,BROOKSIDE DAIRY LIMITED,7,10
ISINYA 12S EGGS,11,2219.0837589971693,ISINYA FEEDS LIMITED,7,10
FELIX 85G CAT CHICKEN,12,1828.3668726823244,MERIT AFRICA LTD,7,10
FC 100G (30D) COLLAR BACON,9,1291.4694366759888,FARMERS CHOICE LTD,7,10
BIO 90ML NATURAL Y0GHURT,12,758.4000000000001,BIO FOOD PRODUCTS LTD,7,10
PICK N PEEL 1LT APPLE,10,2068.4201616006158,KEVIAN KENYA LTD,7,10
KRAC KURLS 25G CHILLI LEMON,9,281.4194759483771,PROPACK KENYA LTD,7,10
DAIMA 500ML NATURAL PROBIOTIC CUP,9,852.738219895288,DEVYANI FOOD INDUSTRIES K LIMITED MILK AND YOGHURT,7,10
FANTA PASSION PET 2LTS,8,977.4049768030368,COCA COLA BEVERAGES KENYA LTD,7,10
BIO 150ML MANGO YOGHURT,7,662.9134099616858,BIO FOOD PRODUCTS LTD,7,10
DL 70ML MINI FIESTA CLASSIC,7,386.63436730674545,GLACIER PRODUCTS LTD G P,7,10
GREEN FARM 30S Y/YORK EGGS,11,4929.068843014882,GREEN FARM POULTRY,7,10
FESTIVE TORTILLA WRAP 8 INCH,8,1756.5751004016065,DPL FESTIVE  LIMITED,7,10
SAVANA DRY PREMIUM CIDER 340ML,7,1586.7186790505677,KENYA WINE AGENCIES KWAL,7,10
BLUE BAND 1KG MED FAT SPREAD,7,2680.294093224412,SUPER SAVERS DISTRIBUTION LTD,7,10
URBAN STIX 35G THAI SWEET CHILLI SNACKS,6,168.0,NORDA INDUSTRIES LTD.,7,10
FC 200G (30D) FRESH STREAKY BACON,7,2486.7063829787235,FARMERS CHOICE LTD,7,10
OREO 26.25G ORIGINAL,10,354.2068965517242,HASBAH KENYA LTD CADBURY,7,10
DL 70ML MINI FIESTA CARAMEL N NUTS,8,441.79424385138674,GLACIER PRODUCTS LTD G P,7,10
FC 1KG (14D) FRESH PORK VALUE PACK,6,3365.375619651347,FARMERS CHOICE LTD,7,10
JIAN 30 PACK YELLOW YOLK EGGS,10,3930.9956602603843,JIAN CEREALS DEPOT,7,10
BROOKSIDE 250G SALTED BUTTER,8,2705.192646239555,BROOKSIDE DAIRY LIMITED,7,10
ZESTA 100G BI-CARBONATE OF SODA,9,158.40467836257312,TRUFOODS LIMITED T F,7,10
BROOKSIDE 450G NATURAL PROBIOTIC YOGHURT,7,887.3486068111454,BROOKSIDE DAIRY LIMITED,7,10
QUENCHER LIFE 5LT PREMIUM DRINKING WATER,5,893.3185667752444,EXCEL CHEMICALS LTD,7,10
CADBURY 80G DAIRY MILK,5,1040.7386609071275,HASBAH KENYA LTD CADBURY,7,10
KNORR 51G 6S BEEF CHILLI CUBES,6,452.3561290322581,UNILEVER KENYA LIMITED,7,10
FELIX 85G CAT SALMON,5,760.6607989167233,MERIT AFRICA LTD,7,10
FIESTA TOILET ROLLS WHITE 10S,7,2471.9599348534202,AFRICAN COTTON INDUSTRIES LTD,7,10
MILL BAKERS 200G QUEEN CAKE,6,633.6,MILL BAKERS LIMITED,7,10
FRESHA 500ML ASEPTIC WHOLE MILK,11,475.2029520295204,GITHUNGURI DAIRY FARMERS,7,10
KINANGOP 500ML LONGLIFE MILK,7,298.71005692599624,KINANGOP DAIRY LIMITED,7,10
MUMIAS 2KG SUGAR,9,2309.677891916034,Unknown,7,10
KENSALT 2KG IODIZED SALT,10,626.5589720055071,KENSALT LIMITED,7,10
LATO 500ML UHT MILK AMOO ESL,6,266.3991250455706,MUSTY DISTRIBUTION LIMITED,7,10
HOSTESS 2KG FLOUR,6,727.1949593929733,UNGA LTD,7,10
